,epoch,n_steps,avg_reward,avg_score,n_episodes,avg_q_value
102,103,525000,5.375,10.75,8,1.4261296913981438
103,104,530000,3.0,8.545454545454545,11,1.4449060552358628
104,105,535000,4.444444444444445,10.444444444444445,9,1.4449060552358628
105,106,540000,3.3636363636363638,8.636363636363637,11,1.451919749891758
106,107,545000,3.6,9.8,10,1.451919749891758
107,108,550000,4.666666666666667,10.666666666666666,9,1.449148932236433
108,109,555000,3.5,9.4,10,1.449148932236433
109,110,560000,6.75,12.5,8,1.4567401012003423
110,111,565000,5.555555555555555,11.555555555555555,9,1.4567401012003423
111,112,570000,7.0,14.25,8,1.4488876518428326
112,113,575000,4.5,9.8,10,1.4488876518428326
113,114,580000,1.1428571428571428,6.785714285714286,14,1.450532455253601
114,115,585000,4.6,9.9,10,1.450532455253601
115,116,590000,4.625,11.125,8,1.4645368615090848
116,117,595000,3.1,9.6,10,1.4645368615090848
117,118,600000,4.2,11.6,10,1.4575896238803863
118,119,605000,3.9,9.2,10,1.4575896238803863
119,120,610000,4.2,10.4,10,1.4695667428255081
120,121,615000,4.555555555555555,10.88888888888889,9,1.4695667428255081
121,122,620000,3.8,10.0,10,1.4695492803931236
122,123,625000,5.0,11.0,9,1.4695492803931236
123,124,630000,3.7,9.0,10,1.4725255915284157
124,125,635000,2.9,8.8,10,1.4725255915284157
125,126,640000,4.444444444444445,10.777777777777779,9,1.451894123160839
126,127,645000,3.9,9.5,10,1.451894123160839
127,128,650000,3.090909090909091,8.636363636363637,11,1.463001158708334
128,129,655000,3.4545454545454546,9.272727272727273,11,1.463001158708334
129,130,660000,5.666666666666667,15.666666666666666,9,1.4880324802219869
130,131,665000,4.8,11.3,10,1.4880324802219869
131,132,670000,2.8181818181818183,8.090909090909092,11,1.4969857260107995
132,133,675000,4.444444444444445,10.11111111111111,9,1.4969857260107995
133,134,680000,6.111111111111111,13.777777777777779,9,1.5306399582982064
134,135,685000,7.625,15.25,8,1.5306399582982064
135,136,690000,7.25,14.875,8,1.5686675386011601
136,137,695000,5.222222222222222,10.88888888888889,9,1.5686675386011601
137,138,700000,6.222222222222222,14.222222222222221,9,1.6026253800392152
138,139,705000,6.0,12.5,8,1.6026253800392152
139,140,710000,4.222222222222222,11.555555555555555,9,1.6348119415223599
140,141,715000,6.875,14.125,8,1.6348119415223599
141,142,720000,4.444444444444445,10.444444444444445,9,1.6533208422541619
142,143,725000,2.9,8.8,10,1.6533208422541619
143,144,730000,4.5,9.8,10,1.671901620543003
144,145,735000,4.3,10.2,10,1.671901620543003
145,146,740000,8.142857142857142,16.142857142857142,7,1.6798789169132708
146,147,745000,8.0,14.875,8,1.6798789169132708
147,148,750000,10.142857142857142,19.428571428571427,7,1.7018014785289763
