,epoch,n_steps,avg_reward,avg_score,n_episodes,avg_q_value
240,241,1205000,0.3333333333333333,5.333333333333333,3,0.8242310619503259
241,242,1210000,-0.75,4.25,4,0.8425446133855731
242,243,1215000,-0.3333333333333333,4.666666666666667,3,0.8425446133855731
243,244,1220000,0.3333333333333333,5.333333333333333,3,0.8503440371342004
244,245,1225000,-0.6666666666666666,4.333333333333333,3,0.8503440371342004
245,246,1230000,2.3333333333333335,7.333333333333333,3,0.8698607024051249
246,247,1235000,0.3333333333333333,5.333333333333333,3,0.8698607024051249
247,248,1240000,-0.5,5.25,4,0.8747296153105796
248,249,1245000,-0.75,4.25,4,0.8747296153105796
249,250,1250000,1.0,7.0,3,0.877942065116018
250,251,1255000,-0.5,4.5,4,0.877942065116018
251,252,1260000,-2.2,3.4,5,0.8904253964304925
252,253,1265000,-2.0,3.0,5,0.8904253964304925
253,254,1270000,-2.2,2.8,5,0.8892008042909205
254,255,1275000,-3.1666666666666665,1.8333333333333333,6,0.8892008042909205
255,256,1280000,0.0,5.0,4,0.8952214310780168
256,257,1285000,1.3333333333333333,6.333333333333333,3,0.8952214310780168
257,258,1290000,0.0,5.0,4,0.9080786792166531
258,259,1295000,-1.25,3.75,4,0.9080786792166531
259,260,1300000,-1.2,3.8,5,0.9430110022842884
260,261,1305000,-2.2,2.8,5,0.9430110022842884
261,262,1310000,-2.6,2.4,5,0.950895795994252
262,263,1315000,-2.2,2.8,5,0.950895795994252
263,264,1320000,2.3333333333333335,7.333333333333333,3,0.9605850041933358
264,265,1325000,5.0,13.0,2,0.9605850041933358
265,266,1330000,1.6666666666666667,6.666666666666667,3,0.9603618467986583
266,267,1335000,3.0,10.0,3,0.9603618467986583
267,268,1340000,-0.5,4.5,4,0.9785482111483812
268,269,1345000,-1.5,3.5,4,0.9785482111483812
269,270,1350000,0.0,5.0,3,1.0096768396750093
270,271,1355000,1.3333333333333333,6.333333333333333,3,1.0096768396750093
271,272,1360000,-2.6,2.4,5,1.02900903583318
272,273,1365000,-1.25,3.75,4,1.02900903583318
273,274,1370000,-0.25,5.5,4,1.0414473689824342
274,275,1375000,1.3333333333333333,6.333333333333333,3,1.0414473689824342
275,276,1380000,3.0,8.0,2,1.0468018250226974
276,277,1385000,3.3333333333333335,8.333333333333334,3,1.0468018250226974
277,278,1390000,-1.5,3.5,4,1.054619215388596
278,279,1395000,-1.75,3.25,4,1.054619215388596
279,280,1400000,2.3333333333333335,7.333333333333333,3,1.0822803950548172
280,281,1405000,0.6666666666666666,5.666666666666667,3,1.0822803950548172
281,282,1410000,-1.25,4.5,4,1.0923318356707692
282,283,1415000,-1.25,3.75,4,1.0923318356707692
283,284,1420000,-1.25,3.75,4,1.0755796651110052
284,285,1425000,-0.75,4.25,4,1.0755796651110052
285,286,1430000,-1.4,3.6,5,1.0723360064178704
286,287,1435000,-0.25,4.75,4,1.0723360064178704
287,288,1440000,2.6666666666666665,7.666666666666667,3,1.0655459776520728
288,289,1445000,1.6666666666666667,6.666666666666667,3,1.0655459776520728
289,290,1450000,0.6666666666666666,6.666666666666667,3,1.0745810095846653
290,291,1455000,2.3333333333333335,8.333333333333334,3,1.0745810095846653
291,292,1460000,0.0,5.0,4,1.0891039181008935
292,293,1465000,-0.3333333333333333,4.666666666666667,3,1.0891039181008935
293,294,1470000,1.3333333333333333,7.333333333333333,3,1.0996738279357552
294,295,1475000,3.0,9.0,3,1.0996738279357552
295,296,1480000,1.0,6.0,3,1.1294004048123956
296,297,1485000,-1.25,3.75,4,1.1294004048123956
297,298,1490000,-1.6,3.4,5,1.1262456746906042
298,299,1495000,0.25,5.25,4,1.1262456746906042
299,300,1500000,0.25,5.25,4,1.1277201328307391
300,301,1505000,4.0,9.0,2,1.1277201328307391
301,302,1510000,-3.25,1.75,4,1.1432111728623509
302,303,1515000,-2.5,2.5,4,1.1432111728623509
303,304,1520000,-2.8,2.2,5,1.1571882898420096
304,305,1525000,-2.2,2.8,5,1.1571882898420096
305,306,1530000,2.5,7.5,2,1.1525593407034873
306,307,1535000,-0.75,4.25,4,1.1525593407034873
307,308,1540000,-2.0,3.0,5,1.161388340692222
308,309,1545000,-1.5,3.5,4,1.161388340692222
309,310,1550000,-0.5,6.0,4,1.1519232780903579
310,311,1555000,-1.5,3.5,4,1.1519232780903579
311,312,1560000,-0.5,6.0,4,1.1668768318533898
312,313,1565000,-2.2,2.8,5,1.1668768318533898
313,314,1570000,-0.25,4.75,4,1.164412249532342
314,315,1575000,0.3333333333333333,5.333333333333333,3,1.164412249532342
315,316,1580000,-1.5,3.5,4,1.1710108616679906
316,317,1585000,-1.25,5.25,4,1.1710108616679906
317,318,1590000,-0.75,4.25,4,1.1771323662608861
318,319,1595000,-0.3333333333333333,4.666666666666667,3,1.1771323662608861
319,320,1600000,-1.0,4.0,4,1.1610673900216817
320,321,1605000,-0.75,6.5,4,1.1610673900216817
321,322,1610000,-0.75,4.25,4,1.1725915060162544
322,323,1620000,1.3333333333333333,8.333333333333334,3,1.1573136566251516
323,324,1625000,1.6666666666666667,7.666666666666667,3,1.1573136566251516
324,325,1630000,-0.5,4.5,4,1.1568560906916856
325,326,1635000,0.25,5.25,4,1.1568560906916856
326,327,1640000,-0.5,4.5,4,1.152364055544138
327,328,1645000,-1.0,4.0,4,1.152364055544138
328,329,1650000,0.3333333333333333,5.333333333333333,3,1.1640248623341323
329,330,1655000,1.0,6.0,3,1.1640248623341323
330,331,1660000,3.5,8.5,2,1.1896501675277948
331,332,1665000,2.0,7.0,2,1.1896501675277948
332,333,1670000,-2.2,2.8,5,1.178112890675664
333,334,1675000,-2.4,2.6,5,1.178112890675664
334,335,1680000,-1.4,4.2,5,1.203506944462657
335,336,1685000,-2.0,3.0,5,1.203506944462657
336,337,1690000,-0.75,4.25,4,1.209457994672656
337,338,1695000,1.0,6.0,3,1.209457994672656
338,339,1700000,1.0,8.0,3,1.2211792008906603
339,340,1705000,1.6666666666666667,7.666666666666667,3,1.2211792008906603
340,341,1710000,0.3333333333333333,5.333333333333333,3,1.2377061859369278
341,342,1715000,3.0,8.0,2,1.2377061859369278
342,343,1720000,-0.3333333333333333,4.666666666666667,3,1.2358192879885435
