,q_values
1153,11.745345115661621
1154,15.126436233520508
1155,15.311077117919922
1156,12.718789100646973
1157,13.196553230285645
1158,13.76259994506836
1159,17.80906105041504
1160,15.860932350158691
1161,10.377111434936523
1162,12.961880683898926
1163,15.293362617492676
1164,10.618197441101074
1165,13.87664794921875
1166,14.395791053771973
1167,15.209319114685059
1168,15.980280876159668
1169,16.263864517211914
1170,12.054474830627441
1171,16.9807186126709
1172,14.49055004119873
1173,11.810566902160645
1174,12.720906257629395
1175,14.142155647277832
1176,15.593153953552246
1177,12.57857608795166
1178,12.00781536102295
1179,13.076338768005371
1180,10.515341758728027
1181,12.339947700500488
1182,17.149547576904297
1183,16.157915115356445
1184,22.514244079589844
1185,13.761981964111328
1186,17.266164779663086
1187,18.814043045043945
1188,16.18520164489746
1189,11.90505599975586
1190,15.827678680419922
1191,12.212038040161133
1192,11.707465171813965
1193,14.018839836120605
1194,14.101778030395508
1195,15.791879653930664
1196,16.00821304321289
1197,13.610902786254883
1198,13.431787490844727
1199,14.713492393493652
1200,15.353124618530273
1201,16.531219482421875
1202,11.257006645202637
1203,14.765795707702637
1204,11.964489936828613
1205,11.200387954711914
1206,8.854714393615723
1207,13.439776420593262
1208,11.715023040771484
1209,13.007596015930176
1210,18.23050880432129
1211,12.574846267700195
1212,15.308123588562012
1213,21.177082061767578
1214,14.143535614013672
1215,15.368406295776367
1216,17.553030014038086
1217,12.1769437789917
1218,16.292034149169922
1219,14.330964088439941
1220,10.62248706817627
1221,10.595305442810059
1222,9.767132759094238
1223,14.7210693359375
1224,15.973154067993164
1225,15.685341835021973
1226,16.83659553527832
1227,12.4293212890625
1228,10.688080787658691
1229,11.183490753173828
1230,13.17187213897705
1231,15.611749649047852
1232,11.123669624328613
1233,13.479621887207031
1234,17.074541091918945
1235,14.806191444396973
1236,12.77514362335205
1237,15.396501541137695
1238,14.741680145263672
1239,11.985846519470215
1240,14.411116600036621
1241,16.389625549316406
1242,12.673986434936523
1243,14.471541404724121
1244,12.99924373626709
1245,11.38076400756836
1246,13.010976791381836
1247,17.037935256958008
1248,13.738710403442383
1249,10.291504859924316
1250,22.438461303710938
1251,16.648754119873047
1252,19.49920654296875
1253,16.426921844482422
1254,12.582337379455566
1255,15.21773624420166
1256,10.547770500183105
1257,15.338349342346191
1258,11.276541709899902
1259,17.37877082824707
1260,10.471307754516602
1261,13.397445678710938
1262,18.36928367614746
1263,11.211379051208496
1264,10.735787391662598
1265,13.43709659576416
1266,13.393309593200684
1267,10.593368530273438
1268,15.193375587463379
1269,15.36756420135498
1270,14.864131927490234
1271,14.271980285644531
1272,15.041131019592285
1273,11.00919246673584
1274,11.845803260803223
1275,13.402471542358398
1276,12.856925010681152
1277,11.759093284606934
1278,16.74069595336914
1279,14.578234672546387
1280,13.535863876342773
1281,13.514287948608398
1282,16.417110443115234
1283,14.974006652832031
1284,11.598356246948242
1285,10.91737174987793
1286,14.793797492980957
1287,11.956729888916016
1288,15.137237548828125
1289,14.527819633483887
1290,15.933838844299316
1291,17.058116912841797
1292,21.405136108398438
1293,13.765522003173828
1294,11.484375953674316
1295,16.164979934692383
1296,14.86386489868164
1297,11.097908973693848
1298,13.063438415527344
1299,12.598930358886719
1300,11.355374336242676
1301,14.527148246765137
1302,15.43911361694336
1303,16.080799102783203
1304,10.06948184967041
1305,11.832988739013672
1306,19.238618850708008
